areaperil_id,lon,lat,IMTs
4242,-68.7,18.65,SA(0.3)
4243,-68.7,18.7,SA(0.3)
4244,-68.7,18.75,SA(0.3)
4245,-68.7,18.8,SA(0.3)
4246,-68.7,18.85,SA(0.3)
4247,-68.7,18.9,SA(0.3)
4248,-68.7,18.95,SA(0.3)
4249,-68.7,19.0,SA(0.3)
4250,-68.65,18.05,SA(0.3)
4251,-68.65,18.1,SA(0.3)
4252,-68.65,18.15,SA(0.3)
4253,-68.65,18.2,SA(0.3)
4254,-68.65,18.25,SA(0.3)
4255,-68.65,18.3,SA(0.3)
4256,-68.65,18.35,SA(0.3)
4257,-68.65,18.4,SA(0.3)
4258,-68.65,18.45,SA(0.3)
4259,-68.65,18.5,SA(0.3)
4260,-68.65,18.55,SA(0.3)
4261,-68.65,18.6,SA(0.3)
4262,-68.65,18.65,SA(0.3)
4263,-68.65,18.7,SA(0.3)
4264,-68.65,18.75,SA(0.3)
4265,-68.65,18.8,SA(0.3)
4266,-68.65,18.85,SA(0.3)
4267,-68.65,18.9,SA(0.3)
4268,-68.65,18.95,SA(0.3)
4269,-68.65,19.0,SA(0.3)
4270,-68.6,18.05,SA(0.3)
4271,-68.6,18.1,SA(0.3)
4272,-68.6,18.15,SA(0.3)
4273,-68.6,18.2,SA(0.3)
4274,-68.6,18.25,SA(0.3)
4275,-68.6,18.3,SA(0.3)
4276,-68.6,18.35,SA(0.3)
4277,-68.6,18.4,SA(0.3)
4278,-68.6,18.45,SA(0.3)
4279,-68.6,18.5,SA(0.3)
4280,-68.6,18.55,SA(0.3)
4281,-68.6,18.6,SA(0.3)
4282,-68.6,18.65,SA(0.3)
4283,-68.6,18.7,SA(0.3)
4284,-68.6,18.75,SA(0.3)
4285,-68.6,18.8,SA(0.3)
4286,-68.6,18.85,SA(0.3)
4287,-68.6,18.9,SA(0.3)
4288,-68.6,18.95,SA(0.3)
4289,-68.55,18.05,SA(0.3)
4290,-68.55,18.1,SA(0.3)
4291,-68.55,18.15,SA(0.3)
4292,-68.55,18.2,SA(0.3)
4293,-68.55,18.25,SA(0.3)
4294,-68.55,18.3,SA(0.3)
4295,-68.55,18.35,SA(0.3)
4296,-68.55,18.4,SA(0.3)
4297,-68.55,18.45,SA(0.3)
4298,-68.55,18.5,SA(0.3)
4299,-68.55,18.55,SA(0.3)
4300,-68.55,18.6,SA(0.3)
4301,-68.55,18.65,SA(0.3)
4302,-68.55,18.7,SA(0.3)
4303,-68.55,18.75,SA(0.3)
4304,-68.55,18.8,SA(0.3)
4305,-68.55,18.85,SA(0.3)
4306,-68.55,18.9,SA(0.3)
4307,-68.5,18.05,SA(0.3)
4308,-68.5,18.1,SA(0.3)
4309,-68.5,18.15,SA(0.3)
4310,-68.5,18.2,SA(0.3)
4311,-68.5,18.25,SA(0.3)
4312,-68.5,18.3,SA(0.3)
4313,-68.5,18.35,SA(0.3)
4314,-68.5,18.4,SA(0.3)
4315,-68.5,18.45,SA(0.3)
4316,-68.5,18.5,SA(0.3)
4317,-68.5,18.55,SA(0.3)
4318,-68.5,18.6,SA(0.3)
4319,-68.5,18.65,SA(0.3)
4320,-68.5,18.7,SA(0.3)
4321,-68.5,18.75,SA(0.3)
4322,-68.5,18.8,SA(0.3)
4323,-68.5,18.85,SA(0.3)
4324,-68.45,18.25,SA(0.3)
4325,-68.45,18.3,SA(0.3)
4326,-68.45,18.35,SA(0.3)
4327,-68.45,18.4,SA(0.3)
4328,-68.45,18.45,SA(0.3)
4329,-68.45,18.5,SA(0.3)
4330,-68.45,18.55,SA(0.3)
4331,-68.45,18.6,SA(0.3)
4332,-68.45,18.65,SA(0.3)
4333,-68.45,18.7,SA(0.3)
4334,-68.45,18.75,SA(0.3)
4335,-68.45,18.8,SA(0.3)
4336,-68.4,18.3,SA(0.3)
4337,-68.4,18.35,SA(0.3)
4338,-68.4,18.4,SA(0.3)
4339,-68.4,18.45,SA(0.3)
4340,-68.4,18.5,SA(0.3)
4341,-68.4,18.55,SA(0.3)
4342,-68.4,18.6,SA(0.3)
4343,-68.4,18.65,SA(0.3)
4344,-68.4,18.7,SA(0.3)
4345,-68.4,18.75,SA(0.3)
4346,-68.4,18.8,SA(0.3)
4347,-68.35,18.35,SA(0.3)
4348,-68.35,18.4,SA(0.3)
4349,-68.35,18.45,SA(0.3)
4350,-68.35,18.5,SA(0.3)
4351,-68.35,18.55,SA(0.3)
4352,-68.35,18.6,SA(0.3)
4353,-68.35,18.65,SA(0.3)
4354,-68.35,18.7,SA(0.3)
4355,-68.35,18.75,SA(0.3)
4356,-68.3,18.45,SA(0.3)
4357,-68.3,18.5,SA(0.3)
4358,-68.3,18.55,SA(0.3)
4359,-68.3,18.6,SA(0.3)
4360,-68.3,18.65,SA(0.3)
4361,-68.3,18.7,SA(0.3)
4362,-68.25,18.55,SA(0.3)
4363,-68.25,18.6,SA(0.3)
4364,-68.25,18.65,SA(0.3)
4365,-72.05,18.55,PGA
4366,-72.05,18.6,PGA
4367,-72.05,18.65,PGA
4368,-72.0,18.4,PGA
4369,-72.0,18.45,PGA
4370,-72.0,18.5,PGA
4371,-72.0,18.55,PGA
4372,-72.0,18.6,PGA
4373,-72.0,18.65,PGA
4374,-72.0,18.7,PGA
4375,-71.95,18.35,PGA
4376,-71.95,18.4,PGA
4377,-71.95,18.45,PGA
4378,-71.95,18.5,PGA
4379,-71.95,18.55,PGA
4380,-71.95,18.6,PGA
4381,-71.95,18.65,PGA
4382,-71.95,18.7,PGA
4383,-71.9,18.35,PGA
4384,-71.9,18.4,PGA
4385,-71.9,18.45,PGA
4386,-71.9,18.5,PGA
4387,-71.9,18.55,PGA
4388,-71.9,18.6,PGA
4389,-71.9,18.65,PGA
4390,-71.9,18.7,PGA
4391,-71.85,18.0,PGA
4392,-71.85,18.05,PGA
4393,-71.85,18.1,PGA
4394,-71.85,18.15,PGA
4395,-71.85,18.2,PGA
4396,-71.85,18.25,PGA
4397,-71.85,18.3,PGA
4398,-71.85,18.35,PGA
4399,-71.85,18.4,PGA
4400,-71.85,18.45,PGA
4401,-71.85,18.5,PGA
4402,-71.85,18.55,PGA
4403,-71.85,18.6,PGA
4404,-71.85,18.65,PGA
4405,-71.85,18.7,PGA
4406,-71.85,18.75,PGA
4407,-71.85,18.9,PGA
4408,-71.85,18.95,PGA
4409,-71.85,19.0,PGA
4410,-71.85,19.7,PGA
4411,-71.85,19.75,PGA
4412,-71.85,19.8,PGA
4413,-71.8,17.95,PGA
4414,-71.8,18.0,PGA
4415,-71.8,18.05,PGA
4416,-71.8,18.1,PGA
4417,-71.8,18.15,PGA
4418,-71.8,18.2,PGA
4419,-71.8,18.25,PGA
4420,-71.8,18.3,PGA
4421,-71.8,18.35,PGA
4422,-71.8,18.4,PGA
4423,-71.8,18.45,PGA
4424,-71.8,18.5,PGA
4425,-71.8,18.55,PGA
4426,-71.8,18.6,PGA
4427,-71.8,18.65,PGA
4428,-71.8,18.7,PGA
4429,-71.8,18.75,PGA
4430,-71.8,18.8,PGA
4431,-71.8,18.85,PGA
4432,-71.8,18.9,PGA
4433,-71.8,18.95,PGA
4434,-71.8,19.0,PGA
4435,-71.8,19.05,PGA
4436,-71.8,19.1,PGA
4437,-71.8,19.25,PGA
4438,-71.8,19.3,PGA
4439,-71.8,19.35,PGA
4440,-71.8,19.4,PGA
4441,-71.8,19.55,PGA
4442,-71.8,19.6,PGA
4443,-71.8,19.65,PGA
4444,-71.8,19.7,PGA
4445,-71.8,19.75,PGA
4446,-71.8,19.8,PGA
4447,-71.8,19.85,PGA
4448,-71.75,17.95,PGA
4449,-71.75,18.0,PGA
4450,-71.75,18.05,PGA
4451,-71.75,18.1,PGA
4452,-71.75,18.15,PGA
4453,-71.75,18.2,PGA
4454,-71.75,18.25,PGA
4455,-71.75,18.3,PGA
4456,-71.75,18.35,PGA
4457,-71.75,18.4,PGA
4458,-71.75,18.45,PGA
4459,-71.75,18.5,PGA
4460,-71.75,18.55,PGA
4461,-71.75,18.6,PGA
4462,-71.75,18.65,PGA
4463,-71.75,18.7,PGA
4464,-71.75,18.75,PGA
4465,-71.75,18.8,PGA
4466,-71.75,18.85,PGA
4467,-71.75,18.9,PGA
4468,-71.75,18.95,PGA
4469,-71.75,19.0,PGA
4470,-71.75,19.05,PGA
4471,-71.75,19.1,PGA
4472,-71.75,19.15,PGA
4473,-71.75,19.2,PGA
4474,-71.75,19.25,PGA
4475,-71.75,19.3,PGA
4476,-71.75,19.35,PGA
4477,-71.75,19.4,PGA
4478,-71.75,19.45,PGA
4479,-71.75,19.5,PGA
4480,-71.75,19.55,PGA
4481,-71.75,19.6,PGA
4482,-71.75,19.65,PGA
4483,-71.75,19.7,PGA
4484,-71.75,19.75,PGA
4485,-71.75,19.8,PGA
4486,-71.75,19.85,PGA
4487,-71.75,19.9,PGA
4488,-71.75,19.95,PGA
4489,-71.7,17.8,PGA
4490,-71.7,17.85,PGA
4491,-71.7,17.9,PGA
4492,-71.7,17.95,PGA
4493,-71.7,18.0,PGA
4494,-71.7,18.05,PGA
4495,-71.7,18.1,PGA
4496,-71.7,18.15,PGA
4497,-71.7,18.2,PGA
4498,-71.7,18.25,PGA
4499,-71.7,18.3,PGA
4500,-71.7,18.35,PGA
4501,-71.7,18.4,PGA
4502,-71.7,18.45,PGA
4503,-71.7,18.5,PGA
4504,-71.7,18.55,PGA
4505,-71.7,18.6,PGA
4506,-71.7,18.65,PGA
4507,-71.7,18.7,PGA
4508,-71.7,18.75,PGA
4509,-71.7,18.8,PGA
4510,-71.7,18.85,PGA
4511,-71.7,18.9,PGA
4512,-71.7,18.95,PGA
4513,-71.7,19.0,PGA
4514,-71.7,19.05,PGA
4515,-71.7,19.1,PGA
4516,-71.7,19.15,PGA
4517,-71.7,19.2,PGA
4518,-71.7,19.25,PGA
4519,-71.7,19.3,PGA
4520,-71.7,19.35,PGA
4521,-71.7,19.4,PGA
4522,-71.7,19.45,PGA
4523,-71.7,19.5,PGA
4524,-71.7,19.55,PGA
4525,-71.7,19.6,PGA
4526,-71.7,19.65,PGA
4527,-71.7,19.7,PGA
4528,-71.7,19.75,PGA
4529,-71.7,19.8,PGA
4530,-71.7,19.85,PGA
4531,-71.7,19.9,PGA
4532,-71.7,19.95,PGA
4533,-71.65,17.75,PGA
4534,-71.65,17.8,PGA
4535,-71.65,17.85,PGA
4536,-71.65,17.9,PGA
4537,-71.65,17.95,PGA
4538,-71.65,18.0,PGA
4539,-71.65,18.05,PGA
4540,-71.65,18.1,PGA
4541,-71.65,18.15,PGA
4542,-71.65,18.2,PGA
4543,-71.65,18.25,PGA
4544,-71.65,18.3,PGA
4545,-71.65,18.35,PGA
4546,-71.65,18.4,PGA
4547,-71.65,18.45,PGA
4548,-71.65,18.5,PGA
4549,-71.65,18.55,PGA
4550,-71.65,18.6,PGA
4551,-71.65,18.65,PGA
4552,-71.65,18.7,PGA
4553,-71.65,18.75,PGA
4554,-71.65,18.8,PGA
4555,-71.65,18.85,PGA
4556,-71.65,18.9,PGA
4557,-71.65,18.95,PGA
4558,-71.65,19.0,PGA
4559,-71.65,19.05,PGA
4560,-71.65,19.1,PGA
4561,-71.65,19.15,PGA
4562,-71.65,19.2,PGA
4563,-71.65,19.25,PGA
4564,-71.65,19.3,PGA
4565,-71.65,19.35,PGA
4566,-71.65,19.4,PGA
4567,-71.65,19.45,PGA
4568,-71.65,19.5,PGA
4569,-71.65,19.55,PGA
4570,-71.65,19.6,PGA
4571,-71.65,19.65,PGA
4572,-71.65,19.7,PGA
4573,-71.65,19.75,PGA
4574,-71.65,19.8,PGA
4575,-71.65,19.85,PGA
4576,-71.65,19.9,PGA
4577,-71.65,19.95,PGA
4578,-71.6,17.5,PGA
4579,-71.6,17.55,PGA
4580,-71.6,17.6,PGA
4581,-71.6,17.65,PGA
4582,-71.6,17.7,PGA
4583,-71.6,17.75,PGA
4584,-71.6,17.8,PGA
4585,-71.6,17.85,PGA
4586,-71.6,17.9,PGA
4587,-71.6,17.95,PGA
4588,-71.6,18.0,PGA
4589,-71.6,18.05,PGA
4590,-71.6,18.1,PGA
4591,-71.6,18.15,PGA
4592,-71.6,18.2,PGA
4593,-71.6,18.25,PGA
4594,-71.6,18.3,PGA
4595,-71.6,18.35,PGA
4596,-71.6,18.4,PGA
4597,-71.6,18.45,PGA
4598,-71.6,18.5,PGA
4599,-71.6,18.55,PGA
4600,-71.6,18.6,PGA
4601,-71.6,18.65,PGA
4602,-71.6,18.7,PGA
4603,-71.6,18.75,PGA
4604,-71.6,18.8,PGA
4605,-71.6,18.85,PGA
4606,-71.6,18.9,PGA
4607,-71.6,18.95,PGA
4608,-71.6,19.0,PGA
4609,-71.6,19.05,PGA
4610,-71.6,19.1,PGA
4611,-71.6,19.15,PGA
4612,-71.6,19.2,PGA
4613,-71.6,19.25,PGA
4614,-71.6,19.3,PGA
4615,-71.6,19.35,PGA
4616,-71.6,19.4,PGA
4617,-71.6,19.45,PGA
4618,-71.6,19.5,PGA
4619,-71.6,19.55,PGA
4620,-71.6,19.6,PGA
4621,-71.6,19.65,PGA
4622,-71.6,19.7,PGA
4623,-71.6,19.75,PGA
4624,-71.6,19.8,PGA
4625,-71.6,19.85,PGA
4626,-71.6,19.9,PGA
4627,-71.6,19.95,PGA
4628,-71.6,20.0,PGA
4629,-71.55,17.45,PGA
4630,-71.55,17.5,PGA
4631,-71.55,17.55,PGA
4632,-71.55,17.6,PGA
4633,-71.55,17.65,PGA
4634,-71.55,17.7,PGA
4635,-71.55,17.75,PGA
4636,-71.55,17.8,PGA
4637,-71.55,17.85,PGA
4638,-71.55,17.9,PGA
4639,-71.55,17.95,PGA
4640,-71.55,18.0,PGA
4641,-71.55,18.05,PGA
4642,-71.55,18.1,PGA
4643,-71.55,18.15,PGA
4644,-71.55,18.2,PGA
4645,-71.55,18.25,PGA
4646,-71.55,18.3,PGA
4647,-71.55,18.35,PGA
4648,-71.55,18.4,PGA
4649,-71.55,18.45,PGA
4650,-71.55,18.5,PGA
4651,-71.55,18.55,PGA
4652,-71.55,18.6,PGA
4653,-71.55,18.65,PGA
4654,-71.55,18.7,PGA
4655,-71.55,18.75,PGA
4656,-71.55,18.8,PGA
4657,-71.55,18.85,PGA
4658,-71.55,18.9,PGA
4659,-71.55,18.95,PGA
4660,-71.55,19.0,PGA
4661,-71.55,19.05,PGA
4662,-71.55,19.1,PGA
4663,-71.55,19.15,PGA
4664,-71.55,19.2,PGA
4665,-71.55,19.25,PGA
4666,-71.55,19.3,PGA
4667,-71.55,19.35,PGA
4668,-71.55,19.4,PGA
4669,-71.55,19.45,PGA
4670,-71.55,19.5,PGA
4671,-71.55,19.55,PGA
4672,-71.55,19.6,PGA
4673,-71.55,19.65,PGA
4674,-71.55,19.7,PGA
4675,-71.55,19.75,PGA
4676,-71.55,19.8,PGA
4677,-71.55,19.85,PGA
4678,-71.55,19.9,PGA
4679,-71.55,19.95,PGA
4680,-71.55,20.0,PGA
4681,-71.5,17.45,PGA
4682,-71.5,17.5,PGA
4683,-71.5,17.55,PGA
4684,-71.5,17.6,PGA
4685,-71.5,17.65,PGA
4686,-71.5,17.7,PGA
4687,-71.5,17.75,PGA
4688,-71.5,17.8,PGA
4689,-71.5,17.85,PGA
4690,-71.5,17.9,PGA
4691,-71.5,17.95,PGA
4692,-71.5,18.0,PGA
4693,-71.5,18.05,PGA
4694,-71.5,18.1,PGA
4695,-71.5,18.15,PGA
4696,-71.5,18.2,PGA
4697,-71.5,18.25,PGA
4698,-71.5,18.3,PGA
4699,-71.5,18.35,PGA
4700,-71.5,18.4,PGA
4701,-71.5,18.45,PGA
4702,-71.5,18.5,PGA
4703,-71.5,18.55,PGA
4704,-71.5,18.6,PGA
4705,-71.5,18.65,PGA
4706,-71.5,18.7,PGA
4707,-71.5,18.75,PGA
4708,-71.5,18.8,PGA
4709,-71.5,18.85,PGA
4710,-71.5,18.9,PGA
4711,-71.5,18.95,PGA
4712,-71.5,19.0,PGA
4713,-71.5,19.05,PGA
4714,-71.5,19.1,PGA
4715,-71.5,19.15,PGA
4716,-71.5,19.2,PGA
4717,-71.5,19.25,PGA
4718,-71.5,19.3,PGA
4719,-71.5,19.35,PGA
4720,-71.5,19.4,PGA
4721,-71.5,19.45,PGA
4722,-71.5,19.5,PGA
4723,-71.5,19.55,PGA
4724,-71.5,19.6,PGA
4725,-71.5,19.65,PGA
4726,-71.5,19.7,PGA
4727,-71.5,19.75,PGA
4728,-71.5,19.8,PGA
4729,-71.5,19.85,PGA
4730,-71.5,19.9,PGA
4731,-71.5,19.95,PGA
4732,-71.5,20.0,PGA
4733,-71.45,17.5,PGA
4734,-71.45,17.55,PGA
4735,-71.45,17.6,PGA
4736,-71.45,17.65,PGA
4737,-71.45,17.7,PGA
4738,-71.45,17.75,PGA
4739,-71.45,17.8,PGA
4740,-71.45,17.85,PGA
4741,-71.45,17.9,PGA
4742,-71.45,17.95,PGA
4743,-71.45,18.0,PGA
4744,-71.45,18.05,PGA
4745,-71.45,18.1,PGA
4746,-71.45,18.15,PGA
4747,-71.45,18.2,PGA
4748,-71.45,18.25,PGA
4749,-71.45,18.3,PGA
4750,-71.45,18.35,PGA
4751,-71.45,18.4,PGA
4752,-71.45,18.45,PGA
4753,-71.45,18.5,PGA
4754,-71.45,18.55,PGA
4755,-71.45,18.6,PGA
4756,-71.45,18.65,PGA
4757,-71.45,18.7,PGA
4758,-71.45,18.75,PGA
4759,-71.45,18.8,PGA
4760,-71.45,18.85,PGA
4761,-71.45,18.9,PGA
4762,-71.45,18.95,PGA
4763,-71.45,19.0,PGA
4764,-71.45,19.05,PGA
4765,-71.45,19.1,PGA
4766,-71.45,19.15,PGA
4767,-71.45,19.2,PGA
4768,-71.45,19.25,PGA
4769,-71.45,19.3,PGA
4770,-71.45,19.35,PGA
4771,-71.45,19.4,PGA
4772,-71.45,19.45,PGA
4773,-71.45,19.5,PGA
4774,-71.45,19.55,PGA
4775,-71.45,19.6,PGA
4776,-71.45,19.65,PGA
4777,-71.45,19.7,PGA
4778,-71.45,19.75,PGA
4779,-71.45,19.8,PGA
4780,-71.45,19.85,PGA
4781,-71.45,19.9,PGA
4782,-71.45,19.95,PGA
4783,-71.4,17.55,PGA
4784,-71.4,17.6,PGA
4785,-71.4,17.65,PGA
4786,-71.4,17.7,PGA
4787,-71.4,17.75,PGA
4788,-71.4,17.8,PGA
4789,-71.4,17.85,PGA
4790,-71.4,17.9,PGA
4791,-71.4,17.95,PGA
4792,-71.4,18.0,PGA
4793,-71.4,18.05,PGA
4794,-71.4,18.1,PGA
4795,-71.4,18.15,PGA
4796,-71.4,18.2,PGA
4797,-71.4,18.25,PGA
4798,-71.4,18.3,PGA
4799,-71.4,18.35,PGA
4800,-71.4,18.4,PGA
4801,-71.4,18.45,PGA
4802,-71.4,18.5,PGA
4803,-71.4,18.55,PGA
4804,-71.4,18.6,PGA
4805,-71.4,18.65,PGA
4806,-71.4,18.7,PGA
4807,-71.4,18.75,PGA
4808,-71.4,18.8,PGA
4809,-71.4,18.85,PGA
4810,-71.4,18.9,PGA
4811,-71.4,18.95,PGA
4812,-71.4,19.0,PGA
4813,-71.4,19.05,PGA
4814,-71.4,19.1,PGA
4815,-71.4,19.15,PGA
4816,-71.4,19.2,PGA
4817,-71.4,19.25,PGA
4818,-71.4,19.3,PGA
4819,-71.4,19.35,PGA
4820,-71.4,19.4,PGA
4821,-71.4,19.45,PGA
4822,-71.4,19.5,PGA
4823,-71.4,19.55,PGA
4824,-71.4,19.6,PGA
4825,-71.4,19.65,PGA
4826,-71.4,19.7,PGA
4827,-71.4,19.75,PGA
4828,-71.4,19.8,PGA
4829,-71.4,19.85,PGA
4830,-71.4,19.9,PGA
4831,-71.4,19.95,PGA
4832,-71.35,17.55,PGA
4833,-71.35,17.6,PGA
4834,-71.35,17.65,PGA
4835,-71.35,17.7,PGA
4836,-71.35,17.75,PGA
4837,-71.35,17.8,PGA
4838,-71.35,17.85,PGA
4839,-71.35,17.9,PGA
4840,-71.35,17.95,PGA
4841,-71.35,18.0,PGA
4842,-71.35,18.05,PGA
4843,-71.35,18.1,PGA
4844,-71.35,18.15,PGA
4845,-71.35,18.2,PGA
4846,-71.35,18.25,PGA
4847,-71.35,18.3,PGA
4848,-71.35,18.35,PGA
4849,-71.35,18.4,PGA
4850,-71.35,18.45,PGA
4851,-71.35,18.5,PGA
4852,-71.35,18.55,PGA
4853,-71.35,18.6,PGA
4854,-71.35,18.65,PGA
4855,-71.35,18.7,PGA
4856,-71.35,18.75,PGA
4857,-71.35,18.8,PGA
4858,-71.35,18.85,PGA
4859,-71.35,18.9,PGA
4860,-71.35,18.95,PGA
4861,-71.35,19.0,PGA
4862,-71.35,19.05,PGA
4863,-71.35,19.1,PGA
4864,-71.35,19.15,PGA
4865,-71.35,19.2,PGA
4866,-71.35,19.25,PGA
4867,-71.35,19.3,PGA
4868,-71.35,19.35,PGA
4869,-71.35,19.4,PGA
4870,-71.35,19.45,PGA
4871,-71.35,19.5,PGA
4872,-71.35,19.55,PGA
4873,-71.35,19.6,PGA
4874,-71.35,19.65,PGA
4875,-71.35,19.7,PGA
4876,-71.35,19.75,PGA
4877,-71.35,19.8,PGA
4878,-71.35,19.85,PGA
4879,-71.35,19.9,PGA
4880,-71.35,19.95,PGA
4881,-71.3,17.6,PGA
4882,-71.3,17.65,PGA
4883,-71.3,17.7,PGA
4884,-71.3,17.75,PGA
4885,-71.3,17.8,PGA
4886,-71.3,17.85,PGA
4887,-71.3,17.9,PGA
4888,-71.3,17.95,PGA
4889,-71.3,18.0,PGA
4890,-71.3,18.05,PGA
4891,-71.3,18.1,PGA
4892,-71.3,18.15,PGA
4893,-71.3,18.2,PGA
4894,-71.3,18.25,PGA
4895,-71.3,18.3,PGA
4896,-71.3,18.35,PGA
4897,-71.3,18.4,PGA
4898,-71.3,18.45,PGA
4899,-71.3,18.5,PGA
4900,-71.3,18.55,PGA
4901,-71.3,18.6,PGA
4902,-71.3,18.65,PGA
4903,-71.3,18.7,PGA
4904,-71.3,18.75,PGA
4905,-71.3,18.8,PGA
4906,-71.3,18.85,PGA
4907,-71.3,18.9,PGA
4908,-71.3,18.95,PGA
4909,-71.3,19.0,PGA
4910,-71.3,19.05,PGA
4911,-71.3,19.1,PGA
4912,-71.3,19.15,PGA
4913,-71.3,19.2,PGA
4914,-71.3,19.25,PGA
4915,-71.3,19.3,PGA
4916,-71.3,19.35,PGA
4917,-71.3,19.4,PGA
4918,-71.3,19.45,PGA
4919,-71.3,19.5,PGA
4920,-71.3,19.55,PGA
4921,-71.3,19.6,PGA
4922,-71.3,19.65,PGA
4923,-71.3,19.7,PGA
4924,-71.3,19.75,PGA
4925,-71.3,19.8,PGA
4926,-71.3,19.85,PGA
4927,-71.3,19.9,PGA
4928,-71.25,17.7,PGA
4929,-71.25,17.75,PGA
4930,-71.25,17.8,PGA
4931,-71.25,17.85,PGA
4932,-71.25,17.9,PGA
4933,-71.25,17.95,PGA
4934,-71.25,18.0,PGA
4935,-71.25,18.05,PGA
4936,-71.25,18.1,PGA
4937,-71.25,18.15,PGA
4938,-71.25,18.2,PGA
4939,-71.25,18.25,PGA
4940,-71.25,18.3,PGA
4941,-71.25,18.35,PGA
4942,-71.25,18.4,PGA
4943,-71.25,18.45,PGA
4944,-71.25,18.5,PGA
4945,-71.25,18.55,PGA
4946,-71.25,18.6,PGA
4947,-71.25,18.65,PGA
4948,-71.25,18.7,PGA
4949,-71.25,18.75,PGA
4950,-71.25,18.8,PGA
4951,-71.25,18.85,PGA
4952,-71.25,18.9,PGA
4953,-71.25,18.95,PGA
4954,-71.25,19.0,PGA
4955,-71.25,19.05,PGA
4956,-71.25,19.1,PGA
4957,-71.25,19.15,PGA
4958,-71.25,19.2,PGA
4959,-71.25,19.25,PGA
4960,-71.25,19.3,PGA
4961,-71.25,19.35,PGA
4962,-71.25,19.4,PGA
4963,-71.25,19.45,PGA
4964,-71.25,19.5,PGA
4965,-71.25,19.55,PGA
4966,-71.25,19.6,PGA
4967,-71.25,19.65,PGA
4968,-71.25,19.7,PGA
4969,-71.25,19.75,PGA
4970,-71.25,19.8,PGA
4971,-71.25,19.85,PGA
4972,-71.25,19.9,PGA
4973,-71.2,17.8,PGA
4974,-71.2,17.85,PGA
4975,-71.2,17.9,PGA
4976,-71.2,17.95,PGA
4977,-71.2,18.0,PGA
4978,-71.2,18.05,PGA
4979,-71.2,18.1,PGA
4980,-71.2,18.15,PGA
4981,-71.2,18.2,PGA
4982,-71.2,18.25,PGA
4983,-71.2,18.3,PGA
4984,-71.2,18.35,PGA
4985,-71.2,18.4,PGA
4986,-71.2,18.45,PGA
4987,-71.2,18.5,PGA
4988,-71.2,18.55,PGA
4989,-71.2,18.6,PGA
4990,-71.2,18.65,PGA
4991,-71.2,18.7,PGA
4992,-71.2,18.75,PGA
4993,-71.2,18.8,PGA
4994,-71.2,18.85,PGA
4995,-71.2,18.9,PGA
4996,-71.2,18.95,PGA
4997,-71.2,19.0,PGA
4998,-71.2,19.05,PGA
4999,-71.2,19.1,PGA
5000,-71.2,19.15,PGA
5001,-71.2,19.2,PGA
5002,-71.2,19.25,PGA
5003,-71.2,19.3,PGA
5004,-71.2,19.35,PGA
5005,-71.2,19.4,PGA
5006,-71.2,19.45,PGA
5007,-71.2,19.5,PGA
5008,-71.2,19.55,PGA
5009,-71.2,19.6,PGA
5010,-71.2,19.65,PGA
5011,-71.2,19.7,PGA
5012,-71.2,19.75,PGA
5013,-71.2,19.8,PGA
5014,-71.2,19.85,PGA
5015,-71.2,19.9,PGA
5016,-71.15,17.85,PGA
5017,-71.15,17.9,PGA
5018,-71.15,17.95,PGA
5019,-71.15,18.0,PGA
5020,-71.15,18.05,PGA
5021,-71.15,18.1,PGA
5022,-71.15,18.15,PGA
5023,-71.15,18.2,PGA
5024,-71.15,18.25,PGA
5025,-71.15,18.3,PGA
5026,-71.15,18.35,PGA
5027,-71.15,18.4,PGA
5028,-71.15,18.45,PGA
5029,-71.15,18.5,PGA
5030,-71.15,18.55,PGA
5031,-71.15,18.6,PGA
5032,-71.15,18.65,PGA
5033,-71.15,18.7,PGA
5034,-71.15,18.75,PGA
5035,-71.15,18.8,PGA
5036,-71.15,18.85,PGA
5037,-71.15,18.9,PGA
5038,-71.15,18.95,PGA
5039,-71.15,19.0,PGA
5040,-71.15,19.05,PGA
5041,-71.15,19.1,PGA
5042,-71.15,19.15,PGA
5043,-71.15,19.2,PGA
5044,-71.15,19.25,PGA
5045,-71.15,19.3,PGA
5046,-71.15,19.35,PGA
5047,-71.15,19.4,PGA
5048,-71.15,19.45,PGA
5049,-71.15,19.5,PGA
5050,-71.15,19.55,PGA
5051,-71.15,19.6,PGA
5052,-71.15,19.65,PGA
5053,-71.15,19.7,PGA
5054,-71.15,19.75,PGA
5055,-71.15,19.8,PGA
5056,-71.15,19.85,PGA
5057,-71.15,19.9,PGA
5058,-71.15,19.95,PGA
5059,-71.1,17.9,PGA
5060,-71.1,17.95,PGA
5061,-71.1,18.0,PGA
5062,-71.1,18.05,PGA
5063,-71.1,18.1,PGA
5064,-71.1,18.15,PGA
5065,-71.1,18.2,PGA
5066,-71.1,18.25,PGA
5067,-71.1,18.3,PGA
5068,-71.1,18.35,PGA
5069,-71.1,18.4,PGA
5070,-71.1,18.45,PGA
5071,-71.1,18.5,PGA
5072,-71.1,18.55,PGA
5073,-71.1,18.6,PGA
5074,-71.1,18.65,PGA
5075,-71.1,18.7,PGA
5076,-71.1,18.75,PGA
5077,-71.1,18.8,PGA
5078,-71.1,18.85,PGA
5079,-71.1,18.9,PGA
5080,-71.1,18.95,PGA
5081,-71.1,19.0,PGA
5082,-71.1,19.05,PGA
5083,-71.1,19.1,PGA
5084,-71.1,19.15,PGA
