event_id,period_no,occ_year,occ_month,occ_day
2295,416,416,4,8
2296,3332,3332,1,1
2297,1070,1070,11,23
2298,4806,4806,4,26
2299,2265,2265,12,18
2300,3128,3128,9,11
2301,651,651,4,25
2302,1343,1343,12,26
2303,2729,2729,6,21
2304,1785,1785,4,12
2305,4611,4611,4,8
2306,2185,2185,8,5
2307,957,957,3,26
2308,1263,1263,8,13
2309,3680,3680,3,9
2310,1318,1318,4,9
2311,2168,2168,6,18
2312,3403,3403,2,2
2313,110,110,3,28
2314,1988,1988,9,2
2315,4925,4925,11,21
2316,1429,1429,1,21
2317,4263,4263,7,9
2318,4967,4967,9,28
2319,4101,4101,7,12
2320,4919,4919,2,1
2321,4724,4724,2,10
2322,1020,1020,10,22
2323,1559,1559,1,24
2324,1987,1987,5,16
2325,1042,1042,7,7
2326,2503,2503,1,30
2327,3559,3559,2,19
2328,2305,2305,7,27
2329,1435,1435,1,29
2330,3013,3013,6,30
2331,2914,2914,7,26
2332,3828,3828,9,5
2333,3679,3679,12,4
2334,2694,2694,5,3
2335,1023,1023,2,18
2336,2743,2743,3,31
2337,3448,3448,10,22
2338,1731,1731,8,20
2339,4173,4173,9,3
2340,2050,2050,11,10
2341,964,964,10,16
2342,503,503,3,4
2343,604,604,3,4
2344,4266,4266,1,20
2345,915,915,3,9
2346,4249,4249,3,11
2347,3076,3076,8,23
2348,3590,3590,3,7
2349,941,941,12,20
2350,989,989,3,11
2351,917,917,9,14
2352,443,443,3,1
2353,4744,4744,12,6
2354,4316,4316,11,16
2355,3616,3616,10,7
2356,2248,2248,6,18
2357,2062,2062,8,17
2358,616,616,2,13
2359,618,618,7,13
2360,1841,1841,8,19
2361,1004,1004,7,28
2362,1406,1406,7,7
2363,984,984,8,17
2364,3512,3512,9,28
2365,3095,3095,11,14
2366,4297,4297,12,23
2367,1904,1904,1,4
2368,66,66,3,20
2369,3121,3121,7,20
2370,2167,2167,7,11
2371,2193,2193,5,23
2372,3236,3236,10,28
2373,4030,4030,4,20
2374,1721,1721,7,26
2375,4476,4476,7,13
2376,2035,2035,2,27
2377,4070,4070,6,29
2378,1957,1957,7,8
2379,1731,1731,6,2
2380,1644,1644,9,23
2381,1019,1019,5,12
2382,4276,4276,5,30
2383,2698,2698,1,20
2384,3173,3173,6,26
2385,1660,1660,9,17
2386,48,48,10,27
2387,2563,2563,12,29
2388,2650,2650,11,17
2389,1028,1028,4,18
2390,665,665,12,4
2391,4112,4112,12,22
2392,2228,2228,3,31
2393,2774,2774,12,28
2394,1138,1138,6,12
2395,1269,1269,7,2
2396,1046,1046,1,20
2397,2591,2591,3,20
2398,1262,1262,7,24
2399,1972,1972,8,14
2400,3847,3847,6,28
2401,998,998,9,3
2402,3614,3614,3,23
2403,1691,1691,3,22
2404,2404,2404,10,4
2405,3684,3684,9,16
2406,3290,3290,6,10
2407,1502,1502,10,7
2408,3495,3495,10,16
2409,3091,3091,8,20
2410,1662,1662,5,20
2411,477,477,10,9
2412,1377,1377,3,9
2413,4596,4596,7,27
2414,4767,4767,1,12
2415,2995,2995,9,30
2416,905,905,11,13
2417,1317,1317,6,5
2418,2499,2499,4,12
2419,3939,3939,12,17
2420,2161,2161,4,20
2421,2801,2801,4,12
2422,2498,2498,7,3
2423,1931,1931,11,5
2424,4630,4630,5,11
2425,1046,1046,9,17
2426,3033,3033,3,27
2427,2721,2721,4,4
2428,532,532,11,24
2429,2398,2398,9,29
2430,2887,2887,1,12
2431,1321,1321,8,1
2432,1626,1626,4,6
2433,4519,4519,7,22
2434,1685,1685,7,28
2435,1907,1907,3,8
2436,1409,1409,3,1
2437,468,468,7,20
2438,2331,2331,11,29
2439,879,879,4,12
2440,450,450,3,17
2441,812,812,9,29
2442,3411,3411,10,15
2443,2471,2471,2,15
2444,2892,2892,12,9
2445,2840,2840,8,31
2446,4163,4163,11,13
2447,4318,4318,4,25
2448,2229,2229,10,14
2449,4591,4591,8,22
2450,3741,3741,10,18
2451,3632,3632,1,1
2452,1598,1598,3,28
2453,2292,2292,8,6
2454,92,92,3,12
2455,2684,2684,4,22
2456,1616,1616,12,10
2457,1522,1522,7,18
2458,3607,3607,3,5
2459,4673,4673,5,14
2460,4353,4353,12,3
2461,2380,2380,12,10
2462,753,753,1,19
2463,3028,3028,11,25
2464,1017,1017,1,30
2465,747,747,6,24
2466,4565,4565,12,26
2467,3289,3289,6,8
2468,3669,3669,2,24
2469,1808,1808,6,13
2470,3213,3213,1,9
2471,470,470,6,14
2472,4902,4902,8,2
2473,1382,1382,4,27
2474,3290,3290,4,12
2475,4122,4122,9,2
2476,3495,3495,12,12
2477,1257,1257,11,15
2478,4259,4259,4,19
2479,191,191,8,17
2480,1584,1584,2,27
2481,2809,2809,9,25
2482,2851,2851,12,18
2483,723,723,4,11
2484,3817,3817,9,9
2485,3139,3139,11,11
2486,651,651,7,24
2487,2760,2760,3,26
2488,3789,3789,4,20
2489,1303,1303,1,8
2490,3094,3094,6,30
2491,3221,3221,5,12
2492,4712,4712,1,22
2493,3578,3578,6,10
2494,4944,4944,9,19
2495,1861,1861,5,14
2496,455,455,7,27
2497,3397,3397,8,27
2498,1888,1888,4,20
2499,4513,4513,3,12
2500,1513,1513,5,2
2501,4018,4018,7,21
2502,1246,1246,4,30
2503,583,583,8,26
2504,731,731,9,2
2505,4185,4185,5,14
2506,3328,3328,12,15
2507,4971,4971,3,6
2508,4670,4670,2,14
2509,4230,4230,1,2
2510,284,284,11,18
2511,2725,2725,7,18
2512,4840,4840,7,7
2513,4697,4697,6,15
2514,4510,4510,8,15
2515,2360,2360,3,31
2516,3511,3511,8,3
2517,3577,3577,1,23
2518,4346,4346,8,26
2519,1239,1239,4,30
2520,1613,1613,1,25
2521,1827,1827,11,5
2522,2050,2050,10,12
2523,2422,2422,12,3
2524,4580,4580,3,6
2525,3992,3992,8,10
2526,3219,3219,3,23
2527,975,975,11,28
2528,733,733,7,12
2529,4812,4812,6,5
2530,4003,4003,4,20
2531,4762,4762,7,30
2532,4812,4812,7,9
2533,71,71,7,29
2534,1156,1156,6,26
2535,4711,4711,4,27
2536,996,996,3,18
2537,2696,2696,2,24
2538,2064,2064,3,10
2539,2944,2944,8,25
2540,4149,4149,5,30
2541,2830,2830,1,9
2542,3929,3929,5,26
2543,3690,3690,10,30
2544,1055,1055,12,22
2545,3950,3950,9,25
2546,1581,1581,8,19
2547,3,3,3,4
2548,1090,1090,2,13
2549,1673,1673,8,11
2550,605,605,5,9
2551,2702,2702,7,27
2552,4000,4000,8,4
2553,3012,3012,12,17
2554,4261,4261,7,9
2555,4158,4158,8,6
2556,874,874,1,5
2557,656,656,10,22
2558,2807,2807,8,15
2559,1484,1484,1,18
2560,2178,2178,8,8
2561,2613,2613,7,12
2562,3652,3652,4,13
2563,1510,1510,4,11
2564,345,345,7,19
2565,136,136,4,26
2566,2121,2121,7,18
2567,260,260,1,23
2568,4919,4919,11,14
2569,363,363,1,22
2570,4763,4763,12,5
2571,4603,4603,4,2
2572,1540,1540,1,26
2573,1642,1642,7,18
2574,3586,3586,11,19
2575,2217,2217,9,8
2576,4378,4378,3,2
2577,3427,3427,9,28
2578,552,552,2,4
2579,3204,3204,10,17
2580,4325,4325,8,6
2581,4250,4250,8,1
2582,1680,1680,9,7
2583,4451,4451,4,21
2584,378,378,10,14
2585,1462,1462,4,4
2586,302,302,11,13
2587,1051,1051,12,26
2588,3010,3010,5,18
2589,4956,4956,9,10
2590,468,468,10,25
2591,4046,4046,6,5
2592,3339,3339,11,14
2593,681,681,3,12
2594,3323,3323,6,11
2595,4935,4935,5,12
2596,2621,2621,8,31
2597,4277,4277,11,28
2598,1365,1365,10,23
2599,3169,3169,4,25
2600,4408,4408,7,22
2601,1539,1539,2,21
2602,1708,1708,2,9
2603,1223,1223,1,15
2604,1136,1136,12,11
2605,4278,4278,4,22
2606,2608,2608,3,15
2607,1109,1109,11,21
2608,2730,2730,9,16
2609,473,473,6,21
2610,3565,3565,3,1
2611,1851,1851,9,8
2612,1616,1616,1,25
2613,1850,1850,11,3
2614,2818,2818,3,24
2615,695,695,8,4
2616,1140,1140,7,11
2617,2074,2074,4,26
2618,4936,4936,8,9
2619,1660,1660,8,10
2620,1114,1114,5,21
2621,1177,1177,1,26
2622,17,17,12,18
2623,640,640,1,28
2624,474,474,10,12
2625,1697,1697,1,19
2626,602,602,11,11
2627,3971,3971,11,24
2628,210,210,10,7
2629,3818,3818,5,5
2630,1627,1627,11,21
2631,3754,3754,9,11
2632,3285,3285,7,1
2633,2160,2160,6,10
2634,4949,4949,5,14
2635,2460,2460,4,2
2636,2770,2770,11,9
2637,2108,2108,8,5
2638,1058,1058,2,4
2639,1572,1572,3,28
2640,4916,4916,3,18
2641,3030,3030,3,18
2642,1450,1450,4,28
2643,3328,3328,7,24
2644,3488,3488,11,10
2645,3143,3143,2,6
2646,4751,4751,2,3
2647,1969,1969,12,27
2648,4305,4305,12,4
2649,1736,1736,2,1
2650,443,443,4,17
2651,3491,3491,11,16
2652,2776,2776,5,29
2653,4396,4396,3,6
2654,719,719,3,29
2655,2865,2865,12,8
2656,3585,3585,8,16
2657,4902,4902,4,27
2658,4836,4836,8,26
2659,3325,3325,2,22
2660,2421,2421,7,6
2661,4622,4622,3,6
2662,1407,1407,8,19
2663,4804,4804,7,4
2664,1145,1145,1,25
2665,4864,4864,12,9
2666,3346,3346,4,26
2667,221,221,5,2
2668,3316,3316,4,16
2669,3255,3255,4,30
2670,3921,3921,9,30
2671,3744,3744,10,23
2672,174,174,7,12
2673,1404,1404,5,23
2674,3645,3645,8,28
2675,4784,4784,7,1
2676,465,465,10,2
2677,2178,2178,10,14
2678,2996,2996,5,14
2679,2709,2709,3,24
2680,4049,4049,11,12
2681,1178,1178,10,1
2682,4705,4705,5,17
2683,1103,1103,12,25
2684,3110,3110,6,29
2685,3957,3957,5,3
2686,3233,3233,10,29
2687,781,781,12,18
2688,1291,1291,6,9
2689,4613,4613,11,2
2690,3301,3301,3,10
2691,889,889,6,10
2692,2425,2425,12,17
2693,3587,3587,5,9
2694,2362,2362,5,6
2695,1269,1269,12,6
2696,377,377,10,7
2697,3207,3207,4,1
2698,39,39,5,21
2699,4877,4877,7,19
2700,2525,2525,8,18
2701,719,719,3,11
2702,2693,2693,5,15
2703,2427,2427,7,7
2704,2554,2554,8,17
2705,579,579,5,17
2706,4185,4185,6,1
2707,25,25,8,13
2708,2426,2426,1,22
2709,2502,2502,5,16
2710,4273,4273,9,10
2711,1644,1644,5,11
2712,3241,3241,10,21
2713,3772,3772,3,20
2714,3637,3637,1,31
2715,4123,4123,3,4
2716,506,506,11,23
2717,791,791,1,22
2718,4107,4107,5,22
2719,2297,2297,3,4
2720,3909,3909,8,30
2721,1570,1570,1,5
2722,3591,3591,5,23
2723,4797,4797,6,26
2724,2733,2733,5,9
2725,2336,2336,3,18
2726,3364,3364,4,5
2727,3094,3094,5,16
2728,268,268,8,29
2729,3958,3958,1,5
2730,559,559,1,2
2731,2975,2975,11,24
2732,1228,1228,8,20
2733,4444,4444,1,6
2734,2961,2961,7,16
2735,2102,2102,3,2
2736,4461,4461,4,9
2737,2949,2949,12,9
2738,1159,1159,10,4
2739,2569,2569,7,11
2740,2496,2496,11,11
2741,2096,2096,4,30
2742,1795,1795,11,22
2743,2540,2540,11,28
2744,4792,4792,10,22
2745,1152,1152,1,31
2746,4777,4777,5,8
2747,3466,3466,3,6
2748,781,781,4,9
2749,496,496,11,26
2750,2771,2771,10,26
2751,1236,1236,2,19
2752,4719,4719,9,25
2753,282,282,6,7
2754,4420,4420,7,9
2755,1963,1963,12,20
2756,2616,2616,11,19
2757,1710,1710,4,22
2758,1479,1479,6,4
2759,3907,3907,3,11
2760,2990,2990,11,21
2761,4046,4046,10,31
2762,4908,4908,9,12
2763,4489,4489,6,18
2764,740,740,1,29
2765,4870,4870,12,23
2766,1631,1631,12,20
2767,2923,2923,2,24
2768,2469,2469,1,21
2769,1698,1698,10,29
2770,163,163,2,13
2771,3310,3310,1,14
2772,4078,4078,9,18
2773,1017,1017,8,16
2774,3056,3056,8,22
2775,3895,3895,5,25
2776,4444,4444,6,18
2777,2224,2224,1,26
2778,1590,1590,8,9
2779,101,101,6,14
2780,3871,3871,5,1
2781,764,764,9,4
2782,1668,1668,10,24
2783,2117,2117,5,10
2784,2447,2447,7,3
2785,95,95,8,22
2786,3084,3084,10,24
2787,2879,2879,7,24
2788,2751,2751,3,27
2789,2466,2466,9,2
2790,3108,3108,10,17
2791,467,467,2,4
2792,3674,3674,12,1
2793,1186,1186,5,23
2794,4312,4312,5,21
2795,3409,3409,2,6
2796,2314,2314,1,24
2797,3284,3284,10,4
2798,2775,2775,6,2
2799,1217,1217,9,17
2800,2421,2421,11,2
2801,2068,2068,2,22
2802,3677,3677,7,22
2803,3540,3540,2,20
2804,2584,2584,5,27
2805,4328,4328,4,22
2806,3803,3803,6,27
2807,482,482,7,10
2808,2668,2668,3,21
2809,3437,3437,2,21
2810,4183,4183,11,9
2811,3034,3034,12,10
2812,1451,1451,6,13
2813,2582,2582,12,23
2814,1769,1769,1,25
2815,2240,2240,2,6
2816,1140,1140,6,4
2817,4351,4351,1,9
2818,4012,4012,7,15
2819,4316,4316,1,12
2820,950,950,6,19
2821,4649,4649,5,28
2822,4735,4735,5,16
2823,2729,2729,4,5
2824,2477,2477,1,15
2825,3501,3501,10,28
2826,439,439,9,22
2827,845,845,9,5
2828,382,382,6,23
2829,1833,1833,3,13
2830,3043,3043,5,30
2831,1620,1620,8,17
2832,3207,3207,8,12
2833,63,63,5,21
2834,1364,1364,11,15
2835,1809,1809,6,13
2836,3572,3572,3,23
2837,3983,3983,2,4
2838,1390,1390,6,26
2839,2176,2176,7,2
2840,3650,3650,1,28
2841,2632,2632,6,29
2842,2280,2280,1,9
2843,3154,3154,7,21
2844,1675,1675,10,10
2845,4553,4553,11,21
2846,4387,4387,3,3
2847,3548,3548,5,13
2848,3814,3814,12,31
2849,276,276,9,25
2850,2973,2973,11,8
2851,2268,2268,12,15
2852,856,856,12,17
2853,1914,1914,6,28
2854,4176,4176,11,19
2855,3247,3247,6,12
2856,981,981,8,12
2857,687,687,12,24
2858,1038,1038,3,26
2859,4842,4842,5,10
2860,3347,3347,3,30
2861,4498,4498,9,29
2862,3519,3519,6,2
2863,4317,4317,3,29
2864,2214,2214,10,31
2865,646,646,4,9
2866,3494,3494,3,4
2867,3199,3199,3,18
2868,1035,1035,1,16
2869,355,355,4,14
2870,4983,4983,1,20
2871,2230,2230,4,22
2872,4204,4204,6,25
2873,4012,4012,9,20
2874,528,528,2,12
2875,2337,2337,4,1
2876,3018,3018,1,26
2877,544,544,4,20
2878,3296,3296,3,10
2879,1467,1467,2,27
2880,2015,2015,12,8
2881,3188,3188,6,22
2882,678,678,1,28
2883,1527,1527,2,3
2884,2011,2011,2,6
2885,1742,1742,7,3
2886,2149,2149,2,9
2887,91,91,11,17
2888,4250,4250,8,11
2889,1602,1602,3,23
2890,1120,1120,10,9
2891,4918,4918,5,27
2892,805,805,1,19
2893,944,944,4,4
2894,3501,3501,3,11
2895,3437,3437,2,26
2896,2442,2442,9,28
2897,4203,4203,7,31
2898,399,399,1,25
2899,7,7,12,9
2900,3093,3093,3,9
2901,1323,1323,5,27
2902,2219,2219,8,6
2903,2476,2476,9,26
2904,4407,4407,12,25
2905,1532,1532,9,15
2906,3520,3520,3,7
2907,642,642,11,25
2908,701,701,2,8
2909,4321,4321,8,10
2910,1417,1417,5,2
2911,3671,3671,2,18
2912,4675,4675,2,5
2913,1664,1664,6,2
2914,1838,1838,5,16
2915,1373,1373,9,19
2916,2850,2850,4,29
2917,762,762,5,24
2918,808,808,1,25
2919,1952,1952,11,6
2920,2484,2484,9,28
2921,3808,3808,12,20
2922,83,83,3,13
2923,1842,1842,1,19
2924,4782,4782,4,12
2925,4975,4975,8,28
2926,624,624,2,19
2927,2707,2707,12,5
2928,4895,4895,3,21
2929,1641,1641,11,18
2930,2703,2703,10,24
2931,1583,1583,9,20
2932,3483,3483,6,10
2933,4428,4428,11,19
2934,3690,3690,6,3
2935,1557,1557,10,22
2936,1287,1287,10,29
2937,1415,1415,1,16
2938,3875,3875,3,14
2939,4240,4240,3,1
2940,3250,3250,11,24
2941,4354,4354,3,9
2942,1953,1953,5,19
2943,4864,4864,3,24
2944,3506,3506,3,29
2945,395,395,6,29
2946,3661,3661,4,25
2947,4023,4023,4,15
2948,2597,2597,5,2
2949,3456,3456,11,18
2950,1184,1184,5,16
2951,3008,3008,3,3
2952,3320,3320,10,12
2953,986,986,9,21
2954,2782,2782,4,10
2955,3869,3869,9,26
2956,2517,2517,10,31
2957,3107,3107,5,23
2958,2140,2140,4,26
2959,1952,1952,11,21
2960,501,501,2,9
2961,1113,1113,1,1
2962,1463,1463,12,28
2963,4914,4914,8,4
2964,2469,2469,7,21
2965,3490,3490,3,18
2966,4533,4533,8,20
2967,4412,4412,9,12
2968,479,479,2,27
2969,1019,1019,12,10
2970,1575,1575,7,27
2971,4911,4911,9,9
2972,4008,4008,8,8
2973,3237,3237,10,30
2974,4998,4998,8,30
2975,1778,1778,8,31
2976,2082,2082,11,6
2977,4801,4801,8,21
2978,2140,2140,2,22
2979,79,79,12,3
2980,2355,2355,2,9
2981,2945,2945,12,13
2982,3569,3569,8,26
2983,554,554,2,5
2984,1483,1483,11,2
2985,3428,3428,1,1
2986,4205,4205,4,2
2987,2358,2358,12,8
2988,4919,4919,7,7
2989,321,321,10,6
2990,3719,3719,8,14
2991,2964,2964,8,28
2992,4257,4257,11,8
2993,922,922,7,5
2994,4667,4667,5,11
2995,2608,2608,9,27
2996,4341,4341,11,16
2997,4712,4712,6,20
2998,4225,4225,6,12
2999,4022,4022,1,15
3000,2694,2694,10,19
3001,3802,3802,12,4
3002,4554,4554,1,3
3003,2150,2150,7,11
3004,2295,2295,8,19
3005,261,261,3,30
3006,4798,4798,3,6
3007,4113,4113,7,12
3008,3521,3521,7,24
3009,1400,1400,5,22
3010,3032,3032,6,24
3011,1696,1696,7,3
3012,4702,4702,7,15
3013,749,749,2,14
3014,1078,1078,10,22
3015,2459,2459,7,20
3016,3483,3483,4,26
3017,2614,2614,5,9
3018,2242,2242,2,2
3019,1336,1336,4,21
3020,4677,4677,8,20
3021,293,293,10,22
3022,1541,1541,1,12
3023,3872,3872,7,1
3024,1478,1478,3,14
3025,4695,4695,6,27
3026,3094,3094,1,27
3027,588,588,6,11
3028,3386,3386,11,10
3029,1342,1342,3,12
3030,888,888,9,17
3031,539,539,9,5
3032,905,905,9,24
3033,1187,1187,10,17
3034,4169,4169,7,22
3035,2640,2640,8,19
3036,2724,2724,8,3
3037,2218,2218,4,19
3038,3760,3760,12,14
3039,754,754,10,22
3040,3158,3158,8,9
3041,4967,4967,7,1
3042,1061,1061,3,27
3043,362,362,3,16
3044,3952,3952,12,27
3045,3492,3492,11,21
3046,1100,1100,3,28
3047,4485,4485,5,31
3048,623,623,9,6
3049,4550,4550,3,15
3050,3464,3464,3,3
3051,2053,2053,9,15
3052,2796,2796,3,23
3053,1499,1499,2,20
3054,1716,1716,6,4
3055,1668,1668,10,5
3056,637,637,6,25
3057,2890,2890,8,5
3058,4582,4582,1,30
3059,3992,3992,11,17
3060,961,961,4,21
3061,1550,1550,1,3
3062,2435,2435,1,24
3063,2416,2416,3,15
3064,3853,3853,9,1
3065,1969,1969,12,9
3066,4287,4287,4,8
3067,1665,1665,8,7
3068,592,592,5,31
3069,929,929,12,23
3070,2820,2820,4,5
3071,4051,4051,8,19
3072,3742,3742,9,1
3073,4543,4543,8,9
3074,4720,4720,1,6
3075,863,863,2,17
3076,96,96,5,18
3077,559,559,11,3
3078,4653,4653,5,27
3079,1155,1155,10,1
3080,2079,2079,5,31
3081,2199,2199,6,7
3082,3372,3372,2,4
3083,1964,1964,2,25
3084,4427,4427,2,18
3085,3440,3440,4,1
3086,1713,1713,9,19
3087,2833,2833,9,22
3088,4817,4817,6,19
3089,1653,1653,2,9
3090,4111,4111,7,25
3091,427,427,7,25
3092,4690,4690,7,23
3093,2555,2555,1,12
3094,3679,3679,10,8
3095,4896,4896,12,20
3096,4870,4870,10,6
3097,3796,3796,1,31
3098,2480,2480,11,10
3099,4752,4752,7,24
3100,4817,4817,12,11
3101,542,542,5,16
3102,4335,4335,4,28
3103,2494,2494,5,8
3104,3053,3053,2,4
3105,2612,2612,9,15
3106,996,996,10,27
3107,51,51,5,28
3108,2645,2645,11,3
3109,3430,3430,11,10
3110,1444,1444,9,5
3111,2173,2173,1,24
3112,1102,1102,3,9
3113,351,351,8,18
3114,1077,1077,11,5
3115,1767,1767,8,1
3116,2862,2862,12,1
3117,3773,3773,11,21
3118,1089,1089,8,14
3119,4076,4076,9,15
3120,606,606,9,3
3121,323,323,6,1
3122,2707,2707,12,1
3123,461,461,4,11
3124,3184,3184,8,26
3125,3477,3477,7,12
3126,1788,1788,4,1
3127,2405,2405,11,24
3128,4856,4856,11,9
3129,2239,2239,9,21
3130,2174,2174,2,5
3131,2895,2895,12,9
3132,349,349,4,9
3133,311,311,4,20
3134,1296,1296,3,18
3135,1483,1483,10,28
3136,2292,2292,2,13
3137,3284,3284,8,28
3138,218,218,8,24
3139,4847,4847,6,3
3140,3503,3503,9,21
3141,962,962,1,27
3142,3870,3870,4,15
3143,365,365,12,19
3144,3607,3607,10,24
3145,3846,3846,5,18
3146,3640,3640,8,17
3147,1245,1245,8,12
3148,550,550,12,16
3149,3806,3806,5,18
3150,1355,1355,2,9
3151,595,595,8,20
3152,2101,2101,6,15
3153,4971,4971,10,31
3154,3347,3347,4,17
3155,2360,2360,2,28
3156,1118,1118,8,9
3157,4113,4113,6,13
3158,3994,3994,11,21
3159,2475,2475,3,29
3160,4757,4757,10,25
3161,3363,3363,3,13
3162,1185,1185,8,14
3163,4527,4527,7,16
3164,1410,1410,5,12
3165,3160,3160,12,20
3166,134,134,12,9
3167,374,374,4,10
3168,1807,1807,2,4
3169,3826,3826,9,28
3170,3724,3724,11,20
3171,1309,1309,5,25
3172,4479,4479,5,30
3173,244,244,4,1
3174,1692,1692,6,28
3175,3376,3376,1,11
3176,3562,3562,10,31
3177,4356,4356,6,27
3178,2015,2015,10,19
3179,1216,1216,11,9
3180,1151,1151,2,14
3181,1538,1538,12,11
3182,4619,4619,10,1
3183,4260,4260,9,24
3184,4705,4705,12,21
3185,2551,2551,11,11
3186,3180,3180,12,22
3187,4648,4648,5,9
3188,317,317,5,23
3189,3438,3438,3,22
3190,2499,2499,8,7
3191,1746,1746,1,21
3192,178,178,10,3
3193,4155,4155,3,15
3194,4720,4720,1,7
3195,4645,4645,9,21
3196,291,291,8,2
3197,2742,2742,10,10
3198,4922,4922,7,12
3199,4228,4228,1,17
3200,4544,4544,2,1
3201,4609,4609,12,26
3202,2378,2378,12,4
3203,422,422,8,5
3204,1535,1535,7,8
3205,3583,3583,7,15
3206,4784,4784,10,21
3207,742,742,1,21
3208,1647,1647,6,8
3209,4176,4176,4,2
3210,2778,2778,4,1
3211,2153,2153,12,27
3212,882,882,9,25
3213,2295,2295,7,19
3214,87,87,8,7
3215,3915,3915,5,24
3216,1939,1939,8,18
3217,2652,2652,7,17
3218,4252,4252,10,30
3219,4255,4255,10,16
3220,2253,2253,10,25
3221,825,825,3,20
3222,3249,3249,5,30
3223,2763,2763,2,26
3224,597,597,2,13
3225,2312,2312,1,16
3226,706,706,1,1
3227,142,142,9,11
3228,4316,4316,10,27
3229,546,546,12,9
3230,206,206,6,10
3231,1838,1838,1,25
3232,2560,2560,12,13
3233,1134,1134,7,17
3234,1584,1584,8,4
3235,4971,4971,2,14
3236,3500,3500,9,10
3237,4292,4292,10,8
3238,4455,4455,7,8
3239,2897,2897,1,17
3240,3748,3748,3,2
3241,2887,2887,6,8
3242,2268,2268,10,29
3243,3003,3003,10,19
3244,1654,1654,6,15
3245,3806,3806,11,7
3246,1065,1065,5,24
3247,4441,4441,4,16
3248,4076,4076,8,13
3249,1266,1266,3,20
3250,3384,3384,4,7
3251,1260,1260,11,15
3252,342,342,9,5
3253,2538,2538,8,16
3254,2839,2839,1,22
3255,350,350,6,4
3256,4203,4203,11,29
3257,4975,4975,8,19
3258,3846,3846,6,4
3259,3792,3792,12,28
3260,2735,2735,10,21
3261,3529,3529,3,21
3262,3345,3345,3,5
3263,4739,4739,8,7
3264,1331,1331,12,27
3265,3167,3167,10,11
3266,4988,4988,10,11
3267,2651,2651,11,10
3268,1973,1973,10,22
3269,3533,3533,6,10
3270,2178,2178,8,12
3271,1810,1810,6,2
3272,3322,3322,2,2
3273,2929,2929,12,9
3274,752,752,2,24
3275,1134,1134,9,12
3276,300,300,5,9
3277,2795,2795,7,20
3278,1192,1192,11,27
3279,3117,3117,7,24
3280,3963,3963,12,14
3281,3101,3101,9,5
3282,852,852,11,8
3283,1404,1404,8,25
3284,1111,1111,5,4
3285,577,577,6,19
3286,4152,4152,7,12
3287,2427,2427,8,20
3288,3479,3479,8,11
3289,2426,2426,8,25
3290,916,916,5,16
3291,854,854,6,6
3292,1773,1773,5,4
3293,4587,4587,5,13
3294,4046,4046,6,11
3295,4633,4633,3,5
3296,2522,2522,8,20
3297,823,823,2,19
3298,936,936,5,30
3299,3634,3634,9,3
3300,618,618,7,30
3301,1879,1879,4,13
3302,866,866,8,6
3303,3751,3751,11,28
3304,1627,1627,4,30
3305,3964,3964,2,28
3306,4945,4945,12,26
3307,2982,2982,10,10
3308,1617,1617,8,7
3309,11,11,8,12
3310,2357,2357,3,30
3311,2617,2617,12,27
3312,2970,2970,7,21
3313,1934,1934,5,30
3314,2117,2117,6,2
3315,4611,4611,10,16
3316,143,143,9,12
3317,2533,2533,11,8
3318,4545,4545,7,8
3319,2329,2329,4,16
3320,1878,1878,3,12
3321,3084,3084,11,5
3322,4662,4662,1,18
3323,1267,1267,6,30
3324,790,790,2,16
3325,1526,1526,12,6
3326,1127,1127,3,13
3327,84,84,10,12
3328,3100,3100,9,11
3329,1113,1113,6,29
3330,2074,2074,7,16
3331,501,501,8,22
3332,546,546,5,13
3333,659,659,10,21
3334,4650,4650,11,9
3335,1642,1642,12,5
3336,938,938,4,24
3337,1626,1626,7,19
3338,4915,4915,5,25
3339,1418,1418,2,28
3340,1349,1349,1,28
3341,2882,2882,1,21
3342,3290,3290,11,9
3343,1314,1314,4,21
3344,372,372,6,8
3345,4768,4768,8,10
3346,1142,1142,10,26
3347,4047,4047,8,17
3348,3555,3555,10,14
3349,1995,1995,2,23
3350,1070,1070,1,22
3351,362,362,7,31
3352,2525,2525,12,19
3353,1891,1891,4,30
3354,1195,1195,12,12
3355,1841,1841,3,26
3356,2568,2568,7,7
3357,2234,2234,7,26
3358,312,312,6,23
3359,2501,2501,7,14
3360,2001,2001,11,6
3361,453,453,11,22
3362,1119,1119,4,2
3363,4421,4421,2,24
3364,2516,2516,1,14
3365,1594,1594,5,5
3366,1947,1947,3,25
3367,335,335,9,8
3368,1480,1480,8,19
3369,457,457,4,18
3370,1230,1230,7,4
3371,4665,4665,10,2
3372,293,293,2,2
3373,3833,3833,3,23
3374,207,207,2,27
3375,1481,1481,12,21
3376,3246,3246,8,9
3377,4678,4678,7,13
3378,265,265,8,23
3379,4622,4622,2,25
3380,2341,2341,3,8
3381,2412,2412,9,29
3382,3683,3683,11,4
3383,2783,2783,4,14
3384,704,704,11,9
3385,46,46,12,10
3386,312,312,1,29
3387,632,632,6,3
3388,1692,1692,12,29
3389,4266,4266,9,2
3390,2050,2050,9,26
3391,1240,1240,2,24
3392,4892,4892,9,2
3393,1185,1185,8,25
3394,4564,4564,7,30
3395,4661,4661,4,29
3396,3232,3232,8,18
3397,678,678,6,11
3398,2639,2639,10,3
3399,1358,1358,10,13
3400,114,114,12,23
